x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15
-33.029299654771904,26.83023382917174,-20.44165985060621,28.350400946542745,9.412163088282366,29.38258207301327,28.866724893307577,32.360113201573554,-33.13248612212706,8.498792139199983,-19.43853707732215,10.74681745230385,18.199981902279955,24.21454382808045,31.960038185821084,18.660535763562606,-33.579882027010804,-8.151659238900896,-20.67869817768392,-3.4796625593278576,17.520613929222336,12.943429331111997,33.25921193470948,5.124626330554442,-32.851562944550984,-29.133128303370217,-23.547311935451205,-19.845831110775382,7.522324163738865,-19.092304201955795,27.12037297067693,4.535340758340468
-32.9262825728845,26.63985466834744,-19.480705803814036,28.082836156007204,8.351592241231767,29.26250528491319,28.461855204974906,32.26016313168777,-33.24725925010845,8.8641256990086,-18.612774445244536,10.419347803425651,18.217825280324647,24.20667003676911,31.884157162548302,18.664954145633295,-33.206206289490424,-8.31381838442993,-19.391692727919203,-3.784744088753545,16.325723785423644,12.811948829084782,34.33062601642627,4.737425959467186,-32.76125556130234,-29.456505539594907,-24.17486197581987,-20.661218194104837,3.6590613703142565,-12.131409298277445,26.859954625291095,3.57832955558921
-32.576778565586906,26.71754302286886,-18.89761505224495,28.02715028641624,7.429244559878338,28.743817350235755,28.495691192533968,32.73702360801261,-33.200569140725726,8.640545720119619,-18.34202478697738,11.567928963123649,18.21230402680381,24.214029247995313,31.57181120136649,18.450925676774304,-33.479574664929565,-7.371734182886769,-18.548261922661347,-4.352448543828744,14.937697930694913,12.124074298418586,35.0533627305527,4.484138100816105,-32.52741666088709,-29.716055896277734,-23.5504477576554,-20.916545684937905,0.6978372900523012,-3.159295315617636,25.97054006903344,2.564367881788566
-32.357042472431075,26.212498557304045,-20.568681683550196,27.84411736119545,6.884712803064954,28.805528606222076,28.896731873935867,33.04694006567486,-33.32392865226068,8.659985107524124,-19.17970889520853,12.516824616584325,18.29023030566724,24.73529438607985,31.884884369118765,18.595919098065703,-33.58615971239529,-6.73685620862858,-19.614845162856685,-3.7880936582854505,14.890032123759998,12.896863139188488,35.50615379392131,4.302945883782671,-31.970926156978074,-30.264011297950486,-23.90718530834404,-20.820201073138566,1.5901229776495671,0.6504869486879198,25.4318616739184,2.851353740081839
-32.64726838059826,26.087338059539558,-21.50676462920453,27.688554083502034,6.359737547344707,29.132885348470463,29.20152705963388,32.760865720790854,-32.812370296338926,8.792443945292248,-21.45398154618078,13.213201391760405,18.72063163862142,25.415745995198076,32.12678664914561,18.8751943627283,-33.50632171590376,-6.8657142957936435,-22.400503889549167,-2.663769056616267,15.500417443173589,14.485968475914074,35.647711795027455,4.115285715992828,-32.19878157192064,-30.34623954583116,-24.815889391769307,-21.20673339321403,6.267000423305049,-2.892666548267238,25.381577555303174,3.4157586243875295
-32.858665424122464,26.823439697614393,-20.56225159773591,27.80710517032357,6.137145663298992,29.471817782608344,29.004418435846333,32.502301058703075,-32.18475665840348,9.081869655654906,-22.588628654185662,13.919987602397955,19.024411717027558,25.965760807444845,32.35763134988199,18.5816196597394,-33.515546042634135,-7.188772566856411,-25.118796595169673,-1.4580640576963295,16.070708368077028,15.195072837279472,35.433391818600725,3.766771358111496,-34.52406528233236,-27.056288448418552,-24.90094944680379,-19.36324431481392,10.466623118657344,-9.244252795365082,26.293308494161064,3.949581726096556
-32.60429828293969,27.02757872770901,-19.824196797614334,27.769440473392294,6.456790863966928,30.610304704047344,28.865580087903407,32.3864035138147,-32.47590242758539,9.273643132992506,-21.710547495648548,13.644736390085852,19.14742761674277,26.509040647483932,32.19725749197739,18.62543757905547,-33.978577267439746,-7.373342746521691,-25.72706684746959,-0.5832806517151873,17.05922197416138,15.904457234984973,34.67666859234192,2.393153557933963,-36.916507545789024,-20.97586497862795,-24.446871321760483,-16.178629120404153,9.079402472140767,-12.831769131320094,27.072690911235007,4.875168474135994
-32.77763698551507,27.07439036243681,-20.32744245248625,27.579171205059865,8.014238049806636,30.21898511454969,29.564840562822088,32.259086052072846,-33.1932191146545,9.071720349775905,-20.734968426750818,13.248753005074533,19.26897299740687,27.23838637893364,31.869584752010272,18.62040528378021,-33.81571368184264,-7.872545703034856,-24.069425824991573,-0.8176616488099812,17.70427816880598,16.23816678281609,34.90367079234783,1.446223806055063,-37.01029844081332,-20.097367201133682,-23.817271101765233,-15.537834428633815,0.3161568334083797,-13.059218372110108,27.51309926545413,5.025813232062624
-33.01918492711546,27.579312806307726,-21.079659774232475,27.357871150618628,9.153899824511866,29.045963182084638,30.213943758853343,32.09972891045691,-33.41110879624981,8.788279545440858,-19.788535465016903,12.823887249783208,19.395545516543674,27.648376967063584,31.65175824245736,19.021107520882506,-33.9830549643096,-7.820913658911432,-22.577313219957556,-1.2130346250571087,16.694911326171788,15.546337734665304,36.18760158545686,3.711225594205274,-35.05606360353214,-21.996976201284117,-22.794438426299095,-16.23163706931861,-3.8997255643400925,-13.829376943031145,25.77590038916091,5.114568365190075
-32.49493755697622,27.703542805789628,-21.522466121430504,26.8777077284798,8.252886869725309,28.616153741906295,30.419284546461796,31.979696569507126,-33.346085768044375,8.967748514297346,-19.168827548835193,12.186563336393593,19.126137196942377,28.225371679950488,32.09878311442687,18.826840245520696,-33.63427204043108,-7.462514105316381,-21.396907081829106,-1.4340529860173377,16.195468467046958,15.243196812046998,36.08743962086563,4.602663597857951,-33.62686662296514,-23.05229376598492,-22.249547274696667,-17.422094943760523,-4.416032841905941,-13.623736429663921,24.625732938671888,4.136921344994052
-32.08659865980052,28.926543364711982,-20.760741703244186,27.29648749139138,7.168587749352251,28.988208790885867,30.508208300896253,32.075159777157694,-33.260919597577896,9.458277997801497,-19.89302564906282,12.198330654499733,19.08444487538028,28.828921711108503,31.993503939834234,18.821289306048364,-33.12373227568851,-7.103575375869284,-20.90427682507123,-1.5358614187915152,16.58861068688549,16.062663238284095,35.308200977816725,3.6388346628630157,-33.15481030114993,-24.148027498775843,-22.595730558730743,-16.510823854288212,-7.778616757356942,-11.971084794549284,26.01719022633722,3.4058340759673555
-32.36478439127824,29.178522313958972,-20.27807336072273,27.546028232780575,5.921971749163126,29.418060896075804,31.121182405356567,32.34418818422387,-33.430049436059676,10.060800744138746,-20.53137840519892,13.186498564516976,19.306490336550894,29.27501184945993,31.633048867342477,19.01607020598436,-32.58398328796435,-6.71191292875567,-21.895373125895528,-0.692043825775457,18.16524092830217,17.284918716985427,34.82586446005849,3.129954934078205,-33.2702138360833,-25.005102828667688,-24.56171653013513,-15.933133342561852,-7.184085289907838,-10.505896049024518,27.85521062088329,3.705400620172362
-32.862797587720934,29.13978533770411,-20.6451947762984,26.548436146016762,4.737750734228388,29.91398249490728,30.96914020327566,32.40846758352461,-33.039359903086286,10.485524775068049,-20.063477289540515,13.540195677986274,19.327443260245758,29.42370666420982,31.049019524011015,19.07385734568422,-32.945944764370026,-6.842289805753185,-22.86331394427752,0.4854107854290108,17.630072547789347,17.60344251639718,34.79419100793426,2.6385882674080596,-33.21399321411254,-26.713260163573548,-25.743166714072228,-15.97750872585492,-5.996097092975182,-8.42719881802171,27.573163255837418,3.7414324817084132
-33.423932281675924,28.72367706351737,-19.88453820329771,27.070165262922984,4.517574086642032,29.139072343308133,31.177594922622436,32.32596999807227,-32.58325086663373,10.87909587669673,-19.267381763098903,13.141496680536578,19.11999827774231,30.006293640100264,30.669392008488128,19.195151091492384,-33.45435522678809,-6.818517199689218,-22.371419712936245,0.3401773454124576,16.026377226029975,16.59977244170721,35.23493523155924,1.6909080418182074,-32.38952492852554,-27.118379470282775,-25.922074586544316,-16.69616062861308,-10.57747650852847,-6.54835346413311,26.716286371427966,2.736800348255056
-33.44410304056569,28.473063971880876,-18.769179681068273,28.11047114385822,4.749833594346641,27.026805240747652,31.447052552106285,32.01033649320471,-32.78332002082121,11.112538911440954,-18.548051078608363,12.820909673752347,19.11052906261322,30.378534524637086,30.597885613275928,18.793302582920983,-33.64168973916013,-6.010436589096395,-22.239799411868827,0.1878908611615655,15.468077604991612,16.258230175966624,35.9597376596435,0.6086122376318448,-31.560898655331872,-27.09823599246539,-25.27162616303421,-17.22651608569416,-13.528716295532279,-6.8826104779499016,25.66905356884454,2.588494218990742
-33.22617416060234,28.788848984740017,-19.762859012168636,28.72147009188307,5.705164083013989,27.167611858333796,31.50906510508068,31.958069271987544,-33.155811266197766,11.13181148591641,-19.54364588395011,13.271857048057415,19.276445931595372,30.6004766907222,31.13873576706093,18.933383311490235,-33.60421110377779,-6.356138278121809,-23.11768409273034,0.4893916454924038,16.57313719054895,16.68913601175547,36.055327811512164,-0.28733358074988974,-31.15627644094961,-27.238555601776973,-24.678691649212556,-17.54131400252611,-13.753788271865865,-8.883946948278547,25.461369838240813,2.7678316129831755
-33.07057724543088,29.472632871865805,-22.132914133376957,30.427601270374495,7.039188002576752,29.70775203377648,31.53737912829385,32.13892202122463,-33.503509000904565,11.414620678378983,-21.6215931307836,15.038043886050616,19.633762481674616,31.21713646743808,31.794621930919487,19.083275730778574,-33.8054237454501,-7.175684707948213,-24.368861033694742,0.8417089384489262,17.932617539170803,17.82230492954024,35.98270976488254,-0.1727844793917935,-31.48912876173141,-28.19533914136077,-24.952626063643997,-17.269530009850463,-11.51083406822062,-10.115472807699451,26.58877730249795,2.910586418496205
-32.83102288520731,29.839715087326113,-24.03119764532087,30.949938978302697,8.819735890213149,30.595853926899817,31.69374112435025,32.16560045512583,-33.68279336043397,11.599824383048244,-22.18769704986126,14.480923925213467,20.07394643175424,31.518480375463003,31.86789590264764,19.13164844241968,-33.58115855937845,-6.6978458712553985,-25.108873473152205,0.5216205351972596,18.095936149432273,18.463777741123643,36.120392472343234,3.626284535808268,-32.14775856996897,-29.246005938850047,-24.71570853835603,-17.213297416998934,-11.71193217046894,-9.755524789264205,26.94635081660436,5.4748933130495185
-32.59221722661991,28.899599292238427,-23.022409927796495,30.833374682784942,8.573834266720917,28.993513561022276,31.790002257991155,32.010663424023036,-33.12816229543282,11.663907736978205,-20.939508299651347,13.091949997453069,20.322674359211124,31.038224995032348,32.198964641118046,19.609121951450884,-33.95007095667547,-6.443356275631549,-24.853339595432374,0.8313851284967512,17.606995680904323,17.993256208959647,35.25871559236228,5.115707756404329,-32.752145286812286,-29.571104961093656,-24.148001618149703,-17.726173389797935,-12.223725231001977,-11.210317187818163,25.44874670038635,6.27050605772247
-32.63751603660073,28.491806808841197,-21.552066223297743,30.506944884854498,7.398535137184105,28.44348517747487,32.53372422282767,31.999115495196854,-33.38904634778456,11.592393562237778,-19.841379312640154,12.901188182065043,20.398101722376417,30.43784506647794,32.80675050333956,19.46203173657333,-34.13209816621385,-6.810218624259577,-24.73768550668464,0.829410432199715,16.696659791394552,17.22137714792375,34.56765317599589,3.3651889439601956,-32.43002673273484,-29.48654331093958,-24.921067206025597,-17.864401257742472,-13.808507794511957,-13.063563129082155,24.693718619837824,4.895309667798114
-32.959675393997905,27.68181288482603,-20.51499641612914,30.257523728240134,5.992698909531973,28.712084865576095,32.97977140603305,32.24939769144932,-33.77832001197606,10.953511847907913,-19.334996034137824,13.168330304588165,20.15623104118068,30.429457636136057,33.175132633305964,19.398402398723164,-33.79323499201897,-7.432888175897577,-24.24715607721094,0.4228633963996867,16.222777627038393,17.09524871880374,34.45905967635304,2.5358602387918667,-31.79464932685687,-29.68678650375002,-26.15434337621448,-16.54835307391547,-17.12583032654896,-12.513276023114258,24.942688352694645,4.542869582908417
-32.8377015026004,27.63106400588299,-20.049459769253684,30.280574769811142,4.812225429162138,28.156030366113296,32.89263139428597,32.46100411390652,-34.21168350521034,10.856766605590808,-19.409564704437415,14.26827702099445,19.965788759043633,30.395987670677854,32.63862957377982,19.296682888313654,-33.51942220240955,-7.04551855827476,-23.890854152197853,0.2330113275837563,15.915834672604971,16.87567618560016,34.416956613834614,1.5069129856845447,-31.670811989825758,-30.243777954356137,-27.197317223205573,-15.717784489036193,-18.747102782037985,-9.840391844807325,24.746295655307428,4.937291696436252
-32.787072026327394,27.759573902270315,-20.495966212842763,30.564962921799573,4.527219365406279,28.411708034838103,33.248984422603016,32.183626402554566,-34.222453863048585,10.901186469082951,-19.927538975400132,14.827313426876758,19.84847645577605,30.298624152012213,32.26495895984058,19.205057817949132,-33.83689382611374,-6.797908491320442,-23.791324082646074,-0.06381152399033618,15.603787569768864,16.76262984862376,34.51451748697736,0.31935684682932197,-31.0281146300412,-30.31885647317051,-28.33254531828151,-16.603370931721106,-18.569586656189575,-9.076024074056141,24.792676138839557,4.714901518899921
-32.484741312212314,27.33003331241191,-21.773968910833553,30.037660319188827,6.077663817280888,28.250772469771043,33.34913143200148,31.87499631781547,-34.04864859743245,10.591384384780602,-21.69117574864653,15.194334509568398,20.309495504981495,30.08525713325133,32.653302520843674,18.78242135617147,-33.91457540561249,-6.581921654967009,-23.84630101442073,0.3067883926996268,16.05151590571735,16.755615884347037,34.34138640152675,-0.12064717122957462,-29.858189161974522,-30.066504959989558,-29.09990207575667,-17.45949659890443,-18.116010869995705,-8.276718020363948,24.64640138450297,4.220239378148285
-32.405490050315976,27.162990637379497,-23.4398877521903,29.193454153087668,8.013228032634935,29.785470436309296,33.00750034001855,31.825479997334863,-33.70895161859237,10.831627712849947,-22.734033619628857,14.813787765712469,20.278252398054587,30.147814593615923,32.60716039256461,18.54273575275415,-33.947511125435646,-6.571164912341182,-24.440087238590863,0.969043567029329,18.228673403603352,17.564745054479445,34.01716664143848,-0.9857082757652791,-28.869525440585505,-30.1614482008386,-29.04479782785919,-18.28913369448795,-17.41933913886885,-8.292226782030335,25.25827632164106,3.251670568574865
-32.71788141379406,26.680111489469777,-23.043289765902685,28.49111701734718,8.772630342850412,29.67983195457279,32.70914489888348,31.83411335308027,-33.31510494898492,10.658353426234454,-21.826691451358638,14.36647959169394,20.266997550630233,30.698396883283987,32.349733150936764,18.512002642958265,-33.99177587444739,-6.521744005148876,-24.427545079904476,1.6825373101722625,20.199010305768883,18.90137946153843,33.60009656274627,-1.43718333149615,-28.242387805854673,-30.570030799574123,-28.91529652302937,-18.401463784225026,-17.09487030968373,-9.29751498372504,25.36330725729629,3.957443835104936
